external_id,full_name,email,phone,country,city,signup_at,status,consent_marketing,deleted_at,suppressed_until,brand_code,notes
CT-012726,Ruth Achieng,kevin.benali.kil12239@vg-eval.test,025703042979,KE,Kericho,2026-02-25T23:00:55Z,pending,1,,,KILELE,opted in at checkout
CT-006652,Lerato Fassi,brian.odhiambo.kil6389@vg-eval.test,254-707-380934,KE,Malindi,2026-02-21T21:17:33Z,active,,,,KILELE,loyalty tier: silver
CT-034462,Amina Wafula,diana.pretorius.kil33121@vg-eval.test,025729144732,KE,Nairobi,2026-01-28T10:11:02Z,unsubscribed,Y,,,KILELE,
CT-024469,Nomsa Achieng,rose.mutua.kil23541@vg-eval.test,,KE,Kisumu,2026-01-26T20:51:14Z,active,yes,,,KILELE,opted in at checkout
CT-013578,Zanele Nkosi,diana.haddad.kil13058@vg-eval.test,,KE,Kisumu,2026-01-29T01:01:01Z,active,true,,,KILELE,app install cohort Q1
CT-003378,Pieter Bennani,missing-at-sign.test,025710109428,none,Kisumu,2026-02-15T19:30:36Z,unsubscribed,,,,KILELE,referral programme member
CT-022025,Omar Benali,joan.kiptoo.kil21189@vg-eval.test,,KE,Nakuru,2026-02-04T21:15:28Z,active,f,,,KILELE,loyalty tier: silver
CT-022349,Lucy Nkosi,mary.fassi.kil21503@vg-eval.test,0734482358,KE,Thika,2026-03-09T08:22:31Z,active,TRUE,,,KILELE,
CT-058549,Rachid Nkosi,grace.otieno.kil56215@vg-eval.test,0727394215,NULL,Malindi,2026-03-29T17:25:49Z,active,yes,,,KILELE,acquired via web signup
CT-039289,Michael Barasa,victor.wanjiru.kil37742@vg-eval.test,0702561224,KE,Nakuru,2026-04-11T16:35:33Z,bounced,true,,,KILELE,acquired via web signup
CT-063191,George Naidoo,thandi.haddad.kil60684@vg-eval.test,+254 718 406 297,KE,Malindi,2026-03-05T22:40:30Z,active,1,,,KILELE,acquired via web signup
CT-051277,Ann Nkosi,simon.dlamini.kil49264@vg-eval.test,0710084012,TZ,Mombasa,2026-04-17T04:36:17Z,active,f,,,KILELE,loyalty tier: silver
CT-009177,Brian Naidoo,rachid.kamau.kil8818@vg-eval.test,0726579664,UG,Kericho,2026-02-07T11:15:02Z,active,,,,KILELE,referral programme member
CT-040205,Ruth Okoth,salma.wafula.kil38624@vg-eval.test,0735783226,KE,Mombasa,2026-02-04T07:51:35Z,bounced,,,,KILELE,app install cohort Q1
CT-009281,Omar Okoth,yassine.mutua.kil8920@vg-eval.test,0704629566,KE,Mombasa,2026-01-24T14:59:35Z,active,Y,,,KILELE,app install cohort Q1
CT-019520,Fatima Otieno,rachid.mutua.kil18786@vg-eval.test,254-706-331961,KE,Kisumu,2026-03-31T05:34:19Z,active,yes,,,KILELE,app install cohort Q1
CT-016201,Lucy Wafula,rose.njenga.kil15589@vg-eval.test,0723895616,KE,Eldoret,2026-02-08T20:25:46Z,active,yes,,,KILELE,referral programme member
CT-079656,Alice Mwangi,joan.vermeulen.kil76468@vg-eval.test,254-705-236468,RW,Eldoret,2026-03-23T08:38:04Z,active,true,,,KILELE,opted in at checkout
CT-006733,George Wafula,mercy.njenga.kil6467@vg-eval.test,0704158607,KE,Nakuru,2026-02-19T13:52:22Z,active,1,,,KILELE,app install cohort Q1
CT-051076,Mercy Vermeulen,sipho.mutua.kil49073@vg-eval.test,254-702-619882,KE,Eldoret,2026-01-28T17:37:46Z,active,yes,,,KILELE,loyalty tier: silver
CT-028561,Brian Nkosi,sipho.zahra.kil27477@vg-eval.test,0707116592,KE,Kisumu,2026-04-14T15:47:42Z,active,FALSE,,2027-02-20T00:00:00Z,KILELE,imported from legacy CRM 2025
CT-044688,Lerato Achieng,karim.pretorius.kil42939@vg-eval.test,254-735-108620,KE,Mombasa,2026-04-13T12:06:31Z,active,yes,,,KILELE,
CT-045301,Thandi Zahra,dennis.alaoui.kil43528@vg-eval.test,0736668072,KE,Kisumu,2026-01-25T00:57:59Z,active,Y,,,KILELE,
CT-054886,Samuel Njoroge,sipho.cheruiyot.kil52710@vg-eval.test,025712300346,SS,"Nairobi, Kenya",2026-01-23T20:57:46Z,Active,yes,,,KILELE,
CT-032099,Lucy Haddad,pieter.pretorius.kil30857@vg-eval.test,+254 737 808 937,KE,Nairobi,2026-03-06T12:40:38Z,active,true,,,KILELE,
CT-051991,Nancy Mutua,michael.nkosi.kil49947@vg-eval.test,+254 710 221 688,UG,Kericho,2026-03-20T07:34:50Z,active,TRUE,,,KILELE,app install cohort Q1
CT-029617,Dennis Pretorius,brian.fassi.kil28497@vg-eval.test,0738854825,KE,Thika,2026-01-14T18:37:27Z,active,,,,KILELE,
CT-012641,Grace Achieng,brian.mwangi.kil12155@vg-eval.test,0723710236,ET,Kericho,2026-04-07T23:40:32Z,active,false,,,KILELE,opted in at checkout
CT-063841,Dennis Otieno,brian.fassi.kil61306@vg-eval.test,0731097214,UG,Nairobi,2026-04-17T00:36:08Z,active,1,,,KILELE,
CT-016494,Nomsa Achieng,johan.benali.kil15873@vg-eval.test,025723482681,ET,Kericho,2026-03-24T01:01:53Z,active,1,,,KILELE,
CT-072203,Rose Nkosi,peter.wanjiru.kil69334@vg-eval.test,+254 720 499 148,KE,Thika,2026-03-23T17:14:04Z,bounced,Y,,,KILELE,acquired via web signup
CT-004373,Salma Kimani,caroline.barasa.kil4197@vg-eval.test,0713433295,SS,Nairobi,2026-04-01T14:20:56Z,active,true,,,KILELE,acquired via web signup
CT-055473,Brian Mutua,omar.alaoui.kil53277@vg-eval.test,0734536289,RW,Nakuru,2026-01-31T01:01:21Z,active,1,,,KILELE,opted in at checkout
CT-044109,Joan Kimani,samuel.zahra.kil42384@vg-eval.test,0738604046,TZ,Machakos,2026-02-12T02:36:45Z,active,1,,,KILELE,
CT-031110,Samuel Odhiambo,brian.benali.kil29915@vg-eval.test,025702373771,KE,Kisumu,2026-03-23T11:23:40Z,active,true,,,KILELE,app install cohort Q1
CT-026640,Alice Mwangi,fatima.wafula.kil25628@vg-eval.test,254-724-527202,RW,Nakuru,2026-02-28T09:53:53Z,active,,,,KILELE,referral programme member
CT-036024,Diana Njoroge,rachid.nkosi.kil34612@vg-eval.test,254-710-397786,KE,Mombasa,2026-02-09T23:53:46Z,active,f,,,KILELE,acquired via web signup
CT-078636,Ann Haddad,dennis.cheruiyot.kil75489@vg-eval.test,254-734-934347,KE,Nairobi,2026-01-19T02:14:27Z,unsubscribed,,,,KILELE,imported from legacy CRM 2025
CT-043478,James Bennani,isaac.mokoena.kil41772@vg-eval.test,025729527624,KE,Kericho,2026-02-01T12:59:08Z,active,FALSE,,,KILELE,
CT-063736,Caroline Dlamini,faith.achieng.kil61205@vg-eval.test,254-702-981339,TZ,Machakos,2026-02-14T18:31:53Z,active,false,,,KILELE,acquired via web signup
CT-055580,Mary Bennani,faith.njenga.kil53380@vg-eval.test,254-739-433461,TZ,Mombasa,2026-02-05T17:19:58Z,active,1,,,KILELE,opted in at checkout
CT-052862,Daniel Berrada,amina.elidrissi.kil50780@vg-eval.test,025733299538,RW,Eldoret,2026-03-10T09:50:26Z,active,1,,,KILELE,loyalty tier: silver
CT-078902,Amina Dlamini,yassine.fassi.kil75743@vg-eval.test,025732532486,KE,Mombasa,2026-02-16T13:10:14Z,active,yes,,,KILELE,
CT-019732,David Okoth,mary.nkosi.kil18988@vg-eval.test,,KE,Mombasa,2026-01-24T22:34:14Z,active,true,,,KILELE,app install cohort Q1
CT-057950,Omar Tazi,peter.tazi.kil55634@vg-eval.test,025729246942,SS,Nairobi,2026-02-21T09:27:31Z,active,f,,,KILELE,app install cohort Q1
CT-071848,Salma Tazi,lerato.kimani.kil68993@vg-eval.test,254-734-026650,SS,Thika,2026-01-23T13:32:39Z,active,yes,,,KILELE,
CT-054476,Karim Barasa,dennis.otieno.kil52329@vg-eval.test,254-737-721899,KE,Eldoret,2026-03-13T21:11:47Z,active,Y,,,KILELE,app install cohort Q1
CT-030448,Kevin Elidrissi,mary.achieng.kil29280@vg-eval.test,,KE,Kericho,2026-04-14T16:22:08Z,active,true,,,KILELE,
CT-003385,Paul Pretorius,brian.mwangi.kil3249@vg-eval.test,,TZ,Mombasa,2026-04-08T20:03:28Z,active,Y,,,KILELE,app install cohort Q1
CT-076545,Kevin Cheruiyot,amina.elidrissi.kil73479@vg-eval.test,0710444013,KE,Nyeri,2026-02-25T00:07:35Z,unsubscribed,,,,KILELE,referral programme member
CT-035751,Samuel Otieno,fatima.njenga.kil34352@vg-eval.test,+254 704 280 804,KE,Mombasa,2026-03-31T11:52:22Z,unsubscribed,1,,,KILELE,app install cohort Q1
CT-041920,Alice Mutua,nomsa.nkosi.kil40271@vg-eval.test,254-703-484367,KE,Kericho,2026-02-21T23:18:20Z,active,yes,,,KILELE,acquired via web signup
CT-011371,Johan Njoroge,dennis.nkosi.kil10933@vg-eval.test,+254 708 552 229,KE,Kisumu,2026-03-26T04:33:28Z,active,Y,,,KILELE,acquired via web signup
CT-019559,Caroline Cheruiyot,kevin.dlamini.kil18822@vg-eval.test,+254 711 774 434,UG,Nyeri,2026-01-03T02:09:58Z,active,yes,,,KILELE,acquired via web signup
CT-022382,Lucy Okoth,dennis.haddad.kil21536@vg-eval.test,025738446693,KE,Machakos,2026-01-04T18:07:43Z,active,false,,,KILELE,
CT-034940,Sarah Barasa,,254-728-466291,KE,Eldoret,2026-02-26T09:48:43Z,active,f,,,KILELE,imported from legacy CRM 2025
CT-024615,Michael Kimani,brian.elidrissi.kil23681@vg-eval.test,+254 715 980 381,KE,Mombasa,2026-03-01T15:40:01Z,active,TRUE,,,KILELE,loyalty tier: silver
CT-048637,Nancy Nkosi,,0729189187,KE,Nairobi,2026-01-14T01:06:21Z,active,true,,,KILELE,opted in at checkout
CT-071671,Sipho Kimani,,+254 739 691 884,KE,Eldoret,2026-01-07T15:41:19Z,unsubscribed,true,,,KILELE,app install cohort Q1
CT-004956,Nomsa Bennani,ann.wafula.kil4759@vg-eval.test,,KE,Kericho,2026-03-05T22:06:49Z,active,yes,,,KILELE,
CT-064991,Johan Fassi,isaac.wanjiru.kil62405@vg-eval.test,+254 713 478 981,KE,Kericho,2026-01-22T04:14:15Z,bounced,,,,KILELE,referral programme member
CT-033859,David Kimani,johan.dlamini.kil32548@vg-eval.test,+254 731 685 982,KE,Eldoret,2026-03-15T19:17:20Z,active,TRUE,,,KILELE,loyalty tier: silver
CT-043131,Mary Achieng,rachid.tazi.kil41437@vg-eval.test,+254 709 017 245,KE,Nairobi,2026-01-22T03:54:24Z,active,Y,,,KILELE,referral programme member
CT-077991,Mercy Haddad,simon.alaoui.kil74863@vg-eval.test,+254 721 829 298,UG,Nairobi,2026-04-19T22:48:27Z,active,,,,KILELE,
CT-005215,Nancy Kimani,john.mutua.kil5007@vg-eval.test,+254 710 705 983,KE,Nairobi,2026-03-21T00:11:20Z,active,f,,,KILELE,imported from legacy CRM 2025
CT-076499,Ann Benali,johan.alaoui.kil73434@vg-eval.test,+254 715 175 226,KE,Nakuru,2026-04-09T04:40:44Z,active,1,,,KILELE,imported from legacy CRM 2025
CT-016812,James Haddad,omar.nkosi.kil16178@vg-eval.test,254-732-746089,KE,Thika,2026-03-19T06:23:05Z,active,,,,KILELE,loyalty tier: silver
CT-073959,Amina Mutua,fatima.njenga.kil71012@vg-eval.test,,ET,Mombasa,2026-03-09T12:07:45Z,active,true,,,KILELE,opted in at checkout
CT-049198,Nomsa Otieno,johan.otieno.kil47273@vg-eval.test,025739100524,KEN,Malindi,2026-03-25T22:26:33Z,active,false,,,KILELE,loyalty tier: silver
CT-010995,Diana Naidoo,james.cheruiyot.kil10569@vg-eval.test,+254 719 721 826,KE,Mombasa,2026-01-02T18:30:41Z,active,TRUE,,,KILELE,opted in at checkout
CT-002475,Simon Mokoena,karim.kimani.kil2375@vg-eval.test,+254 716 653 728,KE,Kericho,2026-01-01T17:05:53Z,pending,Y,,,KILELE,imported from legacy CRM 2025
CT-062084,Joan Kimani,alice.dlamini.kil59625@vg-eval.test,,KE,Kericho,2026-02-05T14:13:31Z,active,1,,,KILELE,opted in at checkout
CT-042429,Amina Elidrissi,zanele.kamau.kil40763@vg-eval.test,0731682036,KE,Nairobi,2026-01-30T22:36:28Z,unsubscribed,true,,,KILELE,referral programme member
CT-043770,Fatima Mutua,sarah.berrada.kil42056@vg-eval.test,025711052906,KE,Malindi,2026-02-01T15:01:18Z,active,true,,,KILELE,acquired via web signup
CT-800184,Omar Benali,leak.kar.184@vg-eval.test,0719624399,ZA,Cape Town,2026-02-21T10:24:51Z,active,true,,,KAROO,
CT-015032,Pieter Kimani,ruth.wanjiru.kil14471@vg-eval.test,254-706-487352,UG,Malindi,2026-03-25T15:48:01Z,active,false,,,KILELE,acquired via web signup
CT-074221,Amina Bennani,pieter.fassi.kil71260@vg-eval.test,0727036931,UG,Malindi,2026-04-19T22:45:40Z,active,Y,,,KILELE,loyalty tier: silver
CT-020817,Joan Njoroge,rachid.wanjiru.kil20034@vg-eval.test,0707893702,KE,Machakos,2026-04-09T12:56:36Z,active,TRUE,,,KILELE,
CT-077656,Diana Haddad,daniel.alaoui.kil74540@vg-eval.test,254-725-742972,RW,Nyeri,2026-03-31T01:10:41Z,active,1,,,KILELE,imported from legacy CRM 2025
CT-074877,Joan Odhiambo,ruth.wafula.kil71881@vg-eval.test,0717282887,KE,Eldoret,2026-03-27T22:20:29Z,active,,,,KILELE,acquired via web signup
CT-075541,Michael Njoroge,isaac.vermeulen.kil72520@vg-eval.test,0720159853,KE,Thika,2026-03-06T13:35:55Z,active,true,,,KILELE,acquired via web signup
CT-015077,Kevin Mokoena,samuel.njoroge.kil14513@vg-eval.test,0712371955,TZ,Mombasa,2026-04-19T21:54:14Z,active,TRUE,,,KILELE,opted in at checkout
CT-003026,Grace Wanjiru,diana.wanjiru.kil2909@vg-eval.test,025729641075,ET,Nyeri,2026-03-27T01:03:08Z,active,,,,KILELE,
CT-061614,Pieter Otieno,lerato.bennani.kil59170@vg-eval.test,025733104666,KE,Nakuru,2026-01-31T20:15:12Z,active,0,,,KILELE,
CT-021765,Joan Vermeulen,lerato.bennani.kil20941@vg-eval.test,,KE,Nairobi,2026-03-22T02:55:10Z,active,,,,KILELE,app install cohort Q1
CT-072278,John Barasa,mercy.benali.kil69405@vg-eval.test,025739659831,KE,Machakos,2026-02-15T15:51:29Z,active,FALSE,,,KILELE,
CT-042727,Ruth Mwangi,faith.cheruiyot.kil41051@vg-eval.test,,ET,Eldoret,2026-02-08T09:43:54Z,active,true,,,KILELE,
CT-014402,Yassine Alaoui,amina.barasa.kil13859@vg-eval.test,,RW,Mombasa,2026-01-24T22:09:58Z,active,true,,,KILELE,
CT-062260,Omar Vermeulen,layla.kiptoo.kil59795@vg-eval.test,254-719-305413,TZ,Nyeri,2026-04-06T03:28:55Z,active,,,,KILELE,
CT-023994,Omar Dlamini,amina.kamau.kil23084@vg-eval.test,025714872098,ET,Nyeri,2026-03-09T02:11:28Z,active,1,,,KILELE,
CT-004401,Yassine Pretorius,samuel.fassi.kil4224@vg-eval.test,0709620355,KE,Machakos,2026-04-19T23:33:36Z,active,Y,,,KILELE,loyalty tier: silver
CT-009698,Mercy Pretorius,daniel.okoth.kil9323@vg-eval.test,025724741709,KE,Nairobi,2026-03-01T05:35:03Z,bounced,1,,,KILELE,loyalty tier: silver
CT-064949,Paul Pretorius,mercy.bennani.kil62366@vg-eval.test,,RW,Kisumu,2026-02-07T11:58:14Z,active,true,,,KILELE,imported from legacy CRM 2025
CT-026240,Samuel Barasa,nancy.mokoena.kil25245@vg-eval.test,254-707-365263,KE,Kisumu,2026-01-07T16:49:33Z,active,Y,,,KILELE,loyalty tier: silver
CT-005211,Esther Pretorius,james.odhiambo.kil5003@vg-eval.test,+254 730 079 205,KE,Mombasa,2026-03-13T21:22:30Z,active,TRUE,,,KILELE,app install cohort Q1
CT-050947,Kevin Fassi,mercy.haddad.kil48951@vg-eval.test,+254 729 582 700,KE,Nakuru,2026-03-30T01:25:40Z,active,TRUE,,,KILELE,app install cohort Q1
CT-060358,Lerato Wafula,alice.naidoo.kil57947@vg-eval.test,025700351128,N/A,Nyeri,2026-04-07T16:02:28Z,unsubscribed,,,,KILELE,
CT-063936,George Haddad,joan.wanjiru.kil61396@vg-eval.test,254-702-868343,KE,Nakuru,2026-02-28T23:25:13Z,active,Y,,,KILELE,acquired via web signup
CT-015494,Diana Bennani,thandi.cheruiyot.kil14915@vg-eval.test,,KE,Mombasa,2026-01-09T14:04:48Z,active,true,,,KILELE,referral programme member
CT-003015,Pieter Kiptoo,nancy.fassi.kil2898@vg-eval.test,+254 738 685 120,KE,Kericho,2026-01-10T21:45:30Z,active,true,,,KILELE,acquired via web signup
CT-031218,Lerato Tazi,pieter.wanjiru.kil30015@vg-eval.test,025728972485,TZ,Nairobi,2026-02-07T18:31:31Z,active,TRUE,,,KILELE,opted in at checkout
CT-023397,Samuel Haddad,,0713716270,KE,Nyeri,2026-01-10T02:05:01Z,unsubscribe,FALSE,,,KILELE,app install cohort Q1
CT-045111,David Naidoo,diana.achieng.kil43342@vg-eval.test,+254 710 336 285,KE,Malindi,2026-01-25T23:56:44Z,active,1,,,KILELE,
CT-079923,Joan Elidrissi,rose.mwangi.kil76723@vg-eval.test,+254 730 095 403,UG,Eldoret,2026-04-19T22:08:22Z,active,,,,KILELE,acquired via web signup
CT-062659,Grace Wanjiru,,+254 714 179 229,,Kisumu,2026-01-09T17:10:17Z,active,1,,,KILELE,referral programme member
CT-052413,Pieter Naidoo,ann.mokoena.kil50351@vg-eval.test,0737320970,KE,Nyeri,2026-02-05T00:26:20Z,active,no,,,KILELE,
CT-047910,Zanele Elidrissi,johan.cheruiyot.kil46032@vg-eval.test,025716322565,KE,Eldoret,2026-04-15T00:35:47Z,active,TRUE,,,KILELE,app install cohort Q1
CT-078929,Sipho Mutua,victor.kiptoo.kil75769@vg-eval.test,0714873610,KE,Machakos,2026-04-19T23:38:34Z,active,true,,,KILELE,
CT-003108,Layla Kimani,alice.tazi.kil2986@vg-eval.test,254-720-003000,TZ,Mombasa,2026-03-22T13:53:58Z,active,FALSE,,,KILELE,
CT-002237,Diana Mwangi,david.haddad.kil2146@vg-eval.test,0713802557,KE,Nyeri,2026-04-19T23:50:19Z,active,FALSE,,,KILELE,referral programme member
CT-071518,Zanele Alaoui,,025718016918,KE,Nairobi,2026-03-24T07:50:42Z,unsubscribed,Y,,,KILELE,
CT-904924,Rachid Fassi,x128@vg-eval.test,0712000000,KE,Nairobi,2026-02-01,active,true
CT-007823,Rose Kimani,pieter.mwangi.kil7513@vg-eval.test,+254 724 812 836,KE,Nakuru,2026-02-19T08:28:19Z,active,yes,,,KILELE,loyalty tier: silver
CT-015130,Rose Elidrissi,esther.haddad.kil14565@vg-eval.test,,KE,Malindi,2026-03-23T12:12:30Z,active,false,,,KILELE,
CT-048710,Omar Otieno,layla.cheruiyot.kil46800@vg-eval.test,025724406701,KE,Kisumu,2026-03-13T21:10:11Z,unsubscribed,1,,,KILELE,
CT-000490,Mercy Dlamini,isaac.barasa.kil477@vg-eval.test,025739967893,RW,Kisumu,2026-02-20T20:47:18Z,active,no,,,KILELE,app install cohort Q1
CT-033115,Grace Bennani,johan.kiptoo.kil31827@vg-eval.test,+254 730 825 849,KE,Nairobi,2026-02-08T09:11:38Z,active,TRUE,,,KILELE,acquired via web signup
CT-024663,Lucy Dlamini,sarah.mwangi.kil23727@vg-eval.test,+254 720 182 611,KE,Machakos,2026-02-03T08:14:57Z,active,1,,,KILELE,loyalty tier: silver
CT-021432,George Naidoo,johan.wafula.kil20620@vg-eval.test,254-716-628362,UG,Mombasa,2026-01-10T06:42:50Z,active,Y,,,KILELE,opted in at checkout
CT-080049,Grace Nkosi,ruth.achieng.kil76845@vg-eval.test,,ET,Mombasa,2026-03-22T17:16:49Z,active,TRUE,,,KILELE,opted in at checkout
CT-020718,David Okoth,dennis.cheruiyot.kil19940@vg-eval.test,025708741901,KE,Kisumu,2026-01-20T00:49:30Z,active,true,,2027-02-16T00:00:00Z,KILELE,loyalty tier: silver
CT-064758,Rachid Kiptoo,omar.benali.kil62182@vg-eval.test,025700672629,KEN,Mombasa,2026-03-29T07:31:56Z,active,yes,,,KILELE,app install cohort Q1
CT-055689,Faith Nkosi,david.kamau.kil53485@vg-eval.test,0711330766,RW,Kericho,2026-02-20T08:02:26Z,active,Y,,,KILELE,loyalty tier: silver
CT-065595,Grace Tazi,rose.kiptoo.kil62984@vg-eval.test,+254 734 464 983,KE,Kericho,2026-01-20T12:25:58Z,active,1,,,KILELE,opted in at checkout
CT-037332,Johan Bennani,victor.achieng.kil35873@vg-eval.test,254-712-282988,KE,Malindi,2026-04-16T18:25:46Z,active,Y,,,KILELE,
CT-061942,Faith Njoroge,mercy.haddad.kil59486@vg-eval.test,025714594812,KE,Eldoret,2026-04-09T20:11:43Z,Active,Y,,,KILELE,
CT-034226,Brian Tazi,layla.naidoo.kil32894@vg-eval.test,025731376373,KE,Mombasa,2026-02-13T01:10:00Z,active,TRUE,,,KILELE,imported from legacy CRM 2025
CT-025117,Isaac Wafula,sarah.achieng.kil24166@vg-eval.test,0718413372,KE,Kericho,2026-01-21T08:04:59Z,active,yes,,,KILELE,app install cohort Q1
CT-013692,Zanele Vermeulen,brian.njoroge.kil13170@vg-eval.test,254-717-322428,KE,Nairobi,2026-01-02T08:23:48Z,active,Y,,,KILELE,imported from legacy CRM 2025
CT-052466,Rachid Elidrissi,esther.njenga.kil50402@vg-eval.test,,KE,Machakos,2026-04-06T01:46:09Z,active,true,,,KILELE,app install cohort Q1
CT-068650,John Berrada,johan.zahra.kil65919@vg-eval.test,025739118456,KE,Nakuru,2026-03-01T07:44:25Z,ACTIVE,,,,KILELE,acquired via web signup
CT-026791,Sarah Wafula,simon.njenga.kil25773@vg-eval.test,+254 712 714 068,KE,Machakos,2026-02-18T00:58:41Z,active,true,,,KILELE,imported from legacy CRM 2025
CT-035217,Daniel Achieng,sipho.mwangi.kil33841@vg-eval.test,,KE,Nyeri,2026-01-01T02:39:33Z,active,true,,,KILELE,app install cohort Q1
CT-016523,Sipho Alaoui,michael.vermeulen.kil15902@vg-eval.test,+254 713 307 391,RW,Kisumu,2026-03-21T13:12:08Z,active,0,,,KILELE,acquired via web signup
CT-047073,Yassine Odhiambo,alice.nkosi.kil45228@vg-eval.test,,ET,Eldoret,2026-03-27T10:04:24Z,active,false,,,KILELE,
CT-019169,Grace Njoroge,grace.elidrissi.kil18460@vg-eval.test,0734126323,ET,Nairobi,2026-01-21T23:23:45Z,active,false,,,KILELE,acquired via web signup
CT-068223,Esther Naidoo,johan.odhiambo.kil65512@vg-eval.test,+254 728 782 994,ET,Thika,2026-01-06T07:18:43Z,active ,TRUE,,,KILELE,
CT-071957,Faith Fassi,fatima.nkosi.kil69095@vg-eval.test,0729891980,KE,Kericho,2026-02-06T14:39:31Z,Active,,,,KILELE,
CT-044415,David Vermeulen,pieter.wanjiru.kil42679@vg-eval.test,,KE,Machakos,2026-04-08T22:08:18Z,active,1,,,KILELE,referral programme member
CT-031462,James Zahra,george.zahra.kil30252@vg-eval.test,,KE,Nyeri,2026-03-16T10:54:32Z,active,1,,,KILELE,loyalty tier: silver
CT-027662,Victor Alaoui,michael.kamau.kil26614@vg-eval.test,025726089835,KE,Malindi,2026-01-19T00:18:07Z,active,TRUE,,,KILELE,app install cohort Q1
CT-007764,Lerato Zahra,isaac.vermeulen.kil7457@vg-eval.test,254-717-547386,,Kericho,2026-01-12T14:10:15Z,active,1,,,KILELE,
CT-002628,Sarah Njenga,nomsa.naidoo.kil2524@vg-eval.test,254-712-399116,SS,Machakos,2026-01-30T09:48:44Z,active,FALSE,,,KILELE,
CT-051965,Paul Naidoo,george.achieng.kil49924@vg-eval.test,0722820398,KE,Nakuru,2026-03-29T21:55:21Z,active,true,,,KILELE,imported from legacy CRM 2025
CT-023126,James Bennani,nancy.alaoui.kil22249@vg-eval.test,025739183258,KE,Nakuru,2026-04-19T21:54:50Z,Active,1,,,KILELE,opted in at checkout
CT-041637,James Haddad,lerato.njoroge.kil39997@vg-eval.test,0739079695,KE,Thika,2026-02-20T07:05:59Z,active,Y,,,KILELE,acquired via web signup
CT-004297,Daniel Kamau,daniel.mutua.kil4124@vg-eval.test,0705073123,KE,Eldoret,2026-02-16T15:55:02Z,active,TRUE,,,KILELE,opted in at checkout
CT-053123,Karim Otieno,samuel.haddad.kil51038@vg-eval.test,+254 736 499 183,KE,Kisumu,2026-04-19T21:00:46Z,active,TRUE,,,KILELE,opted in at checkout
CT-030442,Omar Bennani,lucy.naidoo.kil29274@vg-eval.test,025738289858,KE,Kericho,2026-02-03T11:59:52Z,active,yes,,,KILELE,loyalty tier: silver
CT-007796,Fatima Achieng,  JAMES.WANJIRU.KIL7488@VG-EVAL.TEST ,254-712-768955,KE,Kericho,2026-01-18T09:34:08Z,active,TRUE,,,KILELE,
CT-056231,Thandi Benali,ann.benali.kil54001@vg-eval.test,+254 712 035 072,RW,Nairobi,2026-03-11T04:02:19Z,active,,,,KILELE,imported from legacy CRM 2025
CT-062274,Caroline Fassi,joan.wafula.kil59809@vg-eval.test,025724913734,KE,Eldoret,2026-04-02T13:21:27Z,active,TRUE,,,KILELE,
CT-044632,David Dlamini,fatima.alaoui.kil42885@vg-eval.test,254-710-044442,KE,Kisumu,2026-01-06T14:38:32Z,active,FALSE,,,KILELE,acquired via web signup
CT-076337,John Achieng,paul.tazi.kil73281@vg-eval.test,0703148089,ET,Kericho,2026-01-21T22:19:34Z,active,yes,,,KILELE,acquired via web signup
CT-072604,Diana Nkosi,isaac.okoth.kil69714@vg-eval.test,254-718-844167,KE,Kericho,2026-01-15T17:16:56Z,active,yes,,,KILELE,opted in at checkout
CT-030145,Peter Wanjiru,grace.alaoui.kil28995@vg-eval.test,0715303385,KE,Kisumu,2026-03-25T15:29:09Z,bounced,yes,,,KILELE,
CT-024377,Salma Cheruiyot,grace.zahra.kil23452@vg-eval.test,0739371595,KE,Kisumu,2026-03-05T01:25:27Z,active,0,,,KILELE,app install cohort Q1
CT-056455,Mercy Odhiambo,johan.kimani.kil54215@vg-eval.test,+254 725 721 144,KE,Nyeri,2026-01-15T19:26:55Z,active,true,,,KILELE,app install cohort Q1
CT-033877,Grace Nkosi,ruth.bennani.kil32565@vg-eval.test,0725498744,254,Nyeri,2026-02-01T05:48:16Z,active,1,,,KILELE,
CT-046710,Amina Haddad,esther.berrada.kil44879@vg-eval.test,025715766082,SS,Nakuru,2026-03-05T05:58:44Z,active,Y,,,KILELE,loyalty tier: silver
